# scripts/openapi-op-catalog.tsv — the ONE hand-written input of the published
# OpenAPI operation descriptions.
#
# Format: <METHOD>\t<spec path>\t<description>.
#
# A row belongs here ONLY for an operation whose description cannot come from the
# code: an operation of the stable document (core/api/openapi.go builds those by hand,
# there is no handler seam to read), or a module route whose handler does not document
# itself in a form that can be published. scripts/openapi-op-descriptions names both
# cases, one line per operation, when it fails.
#
# This file does NOT decide which operations exist. A row for an operation that is not
# published is red; an operation with no row and no publishable doc comment is red; and
# a row for a module route whose handler HAS since been documented is red too, so one
# description never has two sources.
#
# The right fix for a module route is usually not a row here: it is a doc comment on
# the handler, which then reaches this document for free and cannot drift from the code
# it sits next to.

PUT	/v1/console/secrets	Creates or replaces one sealed secret; the name travels in the body, so it may contain a slash.
GET	/v1/console/setup-status	Returns which first-run setup steps the deployment has completed, so the console wizard can resume onboarding at the right step.
DELETE	/v1/console/sources	Removes one configured source connector.
GET	/v1/console/sources	Lists the configured source connectors with the live status of each.
PUT	/v1/console/sources	Creates or replaces one source connector and reconfigures it live.
DELETE	/v1/console/sso	Removes the managed SSO or IdP configuration of the addressed scope.
GET	/v1/console/sso	Returns the managed SSO or IdP configuration of the addressed scope. Sealed secrets are never returned.
PUT	/v1/console/sso	Creates or replaces the managed SSO or IdP configuration of the addressed scope; its secrets are sealed at rest.
POST	/v1/console/sso/test	Validates a candidate SSO configuration by running discovery or fetching metadata, without persisting it. It answers 501 when the provider builder is not configured.
POST	/v1/console/support-bundle	Builds and returns a redacted support archive from in-process data only; it invokes no host tooling and makes no loopback request.
POST	/v1/console/update-check	Runs a check now against the configured signed update channel. An air-gapped or unconfigured deployment answers 501 rather than reporting no update.
GET	/v1/members	Lists the members of the resolved tenant with the effective role, workspace scoping and directory groups of each.
POST	/v1/memberships	Grants one user a role in a tenant.
GET	/v1/search	Fans one query out across every searchable kind and returns the matches. Each kind is gated on its own read permission, so the result only narrows what the caller could already list.
GET	/v1/server-info	Returns the non-sensitive server facts: version, engine, whether first-run setup is still required, and the informational license status.
POST	/v1/setup	Creates the first organization and the superadmin that owns it, using the one-time setup token. It is atomic against a concurrent setup and consumes the token on success.
GET	/v1/system/orgs	Lists the tenant orgs of the deployment. Superadmin only.
POST	/v1/system/orgs	Provisions one tenant org. Superadmin only.
DELETE	/v1/system/orgs/{tenant_id}	Hard-deletes one tenant org and its data, the unrecoverable step after the grace period has expired. The org is verified to exist first, so a missing tenant is not reported as a successful purge.
PUT	/v1/system/orgs/{tenant_id}/region	Sets or clears the data residency pin of one tenant. The region is validated against the residency registry, and an empty region clears the pin.
PUT	/v1/system/orgs/{tenant_id}/status	Withdraws or restores the SERVICE of one tenant without touching its data, the step between served and deleted.
GET	/v1/system/residency	Returns the residency registry this instance is configured with. An unconfigured instance answers with an empty region list, not a null one.
GET	/v1/tokens	Lists the API tokens visible to the caller: every active token for a superadmin, the tokens bound to their tenant for a tenant admin. Revoked tokens are excluded unless include_revoked is set.
POST	/v1/tokens	Issues one API token. The secret is returned once, at issue time, and is never readable again.
DELETE	/v1/tokens/{id}	Revokes one API token by id.
POST	/v1/tokens/{id}/rotate	Issues a new token with the same specification and revokes the old one in the same step. The new secret is returned once.
GET	/v1/users	Lists the user accounts of the deployment. Superadmin only.
POST	/v1/users	Creates one user account. Superadmin only.
GET	/v1/users/superadmins	Lists the superadmin accounts with the active or inactive status of each.
POST	/v1/users/{id}/disable	Disables one superadmin account. The action is non-destructive and reversible.
POST	/v1/users/{id}/enable	Enables one previously disabled superadmin account.
GET	/v1/workspaces	Lists the workspaces of the resolved tenant.
POST	/v1/workspaces	Creates one workspace. Beyond the tenant admin permission the caller must be the tenant owner or a superadmin, because a workspace admin administers within a workspace and does not mint them.
GET	/v1/workspaces/{id}	Returns one workspace of the resolved tenant by id.
PATCH	/v1/workspaces/{id}	Renames a workspace, edits its settings or archives it. The slug is immutable, and the default workspace cannot be archived because it is the resolution target for an unset workspace.
